# LO_Hz=2400000000
# BW_Hz=4000000
# FS_Hz=4000000
# N=256
# S_SYNC=200
# N_UP=8
# N_SYNC=2
# N_DOWN=8
# N_SLOTS=54
# MIN_RUN=7
# BIN_TOL=0
# PSR_MIN=10.0
# RX_GAIN_dB=40
# bin_Hz=15625.0
# sample_us=0.25
t_s,run_up0,run_up1,run_dn0,run_dn1,f_up,f_dn,c_bins,tie,cfo_int_hz,cfo_frac_hz,cfo_hz,eps_up,eps_dn,eps_frac,sto_bins,sto_us,sync_meas,sync_ok
40.339,2,9,12,19,168.000,88.000,0.000,0,0.000,75.614,75.614,-0.142404,-0.152082,0.004839,88.000,22.0000,200.000,1
40.351,3,10,13,20,92.000,164.000,0.000,0,0.000,-4.658,-4.658,-0.151331,-0.150735,-0.000298,164.000,41.0000,200.000,1
40.364,0,7,10,17,232.000,24.000,0.000,0,0.000,12.234,12.234,-0.149394,-0.150960,0.000783,24.000,6.0000,200.000,1
40.377,8,15,18,25,88.000,168.000,0.000,0,0.000,15.853,15.853,-0.149058,-0.151087,0.001015,168.000,42.0000,200.000,1
40.383,5,12,15,22,34.000,222.000,0.000,0,0.000,-8.645,-8.645,-0.151380,-0.150273,-0.000553,222.000,55.5000,200.000,1
40.401,4,11,15,22,126.000,130.000,0.000,0,0.000,32.508,32.508,-0.144633,-0.148794,0.002081,130.000,32.5000,217.120,0
40.414,6,13,16,23,14.000,242.000,0.000,0,0.000,-1.010,-1.010,-0.150545,-0.150416,-0.000065,242.000,60.5000,200.000,1
40.438,6,13,16,23,112.000,144.000,0.000,0,0.000,1.214,1.214,-0.150309,-0.150465,0.000078,144.000,36.0000,200.000,1
40.444,2,9,12,19,204.000,52.000,0.000,0,0.000,-11.519,-11.519,-0.149697,-0.148222,-0.000737,52.000,13.0000,200.000,1
40.450,14,21,24,31,142.000,114.000,0.000,0,0.000,-31.371,-31.371,-0.148490,-0.144474,-0.002008,114.000,28.5000,200.000,1
40.467,6,13,16,23,234.000,22.000,0.000,0,0.000,-12.988,-12.988,-0.151189,-0.149527,-0.000831,22.000,5.5000,200.000,1
40.480,3,10,13,20,170.000,86.000,0.000,0,0.000,-47.658,-47.658,-0.150283,-0.144182,-0.003050,86.000,21.5000,200.000,1
40.485,0,7,10,17,34.000,222.000,0.000,0,0.000,5.934,5.934,-0.149878,-0.150638,0.000380,222.000,55.5000,200.000,1
40.491,0,7,9,16,30.000,226.000,0.000,0,0.000,-17.284,-17.284,-0.152579,-0.150366,-0.001106,226.000,56.5000,200.000,1
40.508,2,9,12,19,98.000,158.000,0.000,0,0.000,-14.216,-14.216,-0.151678,-0.149858,-0.000910,158.000,39.5000,199.500,1
40.520,1,8,11,18,198.000,58.000,0.000,0,0.000,-98.056,-98.056,-0.156595,-0.144044,-0.006276,58.000,14.5000,200.000,1
40.531,1,8,11,18,126.000,130.000,0.000,0,0.000,10.177,10.177,-0.149937,-0.151240,0.000651,130.000,32.5000,199.500,1
40.537,7,14,17,24,24.000,232.000,0.000,0,0.000,2.274,2.274,-0.149861,-0.150152,0.000146,232.000,58.0000,200.000,1
40.542,6,13,16,23,54.000,202.000,0.000,0,0.000,9.918,9.918,-0.149379,-0.150648,0.000635,202.000,50.5000,199.000,1
40.577,0,7,10,17,1.000,254.000,-0.500,1,0.000,-16.764,-16.764,-0.152774,-0.150628,-0.001073,254.500,63.6250,200.500,1
40.583,4,11,14,21,221.000,34.000,-0.500,1,0.000,-8.753,-8.753,-0.147673,-0.146553,-0.000560,34.500,8.6250,200.500,1
40.602,1,8,12,19,213.000,43.000,0.000,0,0.000,44.781,44.781,-0.145019,-0.150751,0.002866,43.000,10.7500,200.000,1
40.614,6,13,35,42,185.000,71.000,0.000,0,0.000,57.981,57.981,-0.142421,-0.149842,0.003711,71.000,17.7500,233.191,0
40.644,5,12,15,22,47.000,209.000,0.000,0,0.000,6.793,6.793,-0.150322,-0.151191,0.000435,209.000,52.2500,200.000,1
40.667,6,13,16,23,241.000,15.000,0.000,0,0.000,19.409,19.409,-0.149983,-0.152468,0.001242,15.000,3.7500,200.000,1
40.673,6,13,16,23,115.000,141.000,0.000,0,0.000,10.587,10.587,-0.149991,-0.151346,0.000678,141.000,35.2500,200.000,1
40.684,12,19,40,47,55.000,201.000,0.000,0,0.000,9.302,9.302,-0.150214,-0.151405,0.000595,201.000,50.2500,226.151,0
40.722,1,8,11,18,115.000,141.000,0.000,0,0.000,5.941,5.941,-0.150130,-0.150891,0.000380,141.000,35.2500,200.000,1
40.750,2,9,12,19,153.000,103.000,0.000,0,0.000,0.815,0.815,-0.147106,-0.147210,0.000052,103.000,25.7500,200.000,1
40.756,4,11,14,21,79.000,177.000,0.000,0,0.000,12.359,12.359,-0.149304,-0.150886,0.000791,177.000,44.2500,200.000,1
40.765,6,13,34,41,71.000,185.000,0.000,0,0.000,-7.475,-7.475,-0.151534,-0.150577,-0.000478,185.000,46.2500,245.024,0
40.783,0,7,27,34,227.000,29.000,0.000,0,0.000,-7.419,-7.419,-0.150170,-0.149221,-0.000475,29.000,7.2500,230.720,0
40.795,5,12,15,22,115.000,141.000,0.000,0,0.000,12.857,12.857,-0.149738,-0.151384,0.000823,141.000,35.2500,200.000,1
40.808,5,12,33,40,189.000,67.000,0.000,0,0.000,-41.200,-41.200,-0.149628,-0.144355,-0.002637,67.000,16.7500,237.132,0
40.814,6,13,16,23,35.000,221.000,0.000,0,0.000,-8.811,-8.811,-0.151591,-0.150463,-0.000564,221.000,55.2500,200.000,1
40.820,4,11,14,21,5.000,251.000,0.000,0,0.000,-8.973,-8.973,-0.151954,-0.150806,-0.000574,251.000,62.7500,200.000,1
40.827,2,9,12,19,211.000,45.000,0.000,0,0.000,-36.361,-36.361,-0.150605,-0.145950,-0.002327,45.000,11.2500,200.000,1
40.832,0,7,11,18,131.000,125.000,0.000,0,0.000,-1.078,-1.078,-0.151373,-0.151235,-0.000069,125.000,31.2500,200.000,1
40.844,3,10,13,20,35.000,221.000,0.000,0,0.000,-2.079,-2.079,-0.150433,-0.150167,-0.000133,221.000,55.2500,200.000,1
40.905,2,9,12,19,139.000,118.000,0.500,1,15625.000,-3.637,15621.363,-0.150026,-0.149560,-0.000233,117.500,29.3750,199.500,1
40.911,2,9,30,37,61.000,195.000,0.000,0,0.000,17.396,17.396,-0.150027,-0.152254,0.001113,195.000,48.7500,243.206,0
40.935,5,12,15,22,127.000,130.000,0.500,1,15625.000,-13.505,15611.495,-0.152846,-0.151117,-0.000864,129.500,32.3750,199.000,1
40.941,1,8,29,36,70.000,186.000,0.000,0,0.000,26.816,26.816,-0.149329,-0.152761,0.001716,186.000,46.5000,248.792,0
40.967,11,18,22,29,94.000,162.000,0.000,0,0.000,17.098,17.098,-0.151143,-0.153331,0.001094,162.000,40.5000,191.469,0
40.978,1,8,11,18,58.000,198.000,0.000,0,0.000,24.069,24.069,-0.148845,-0.151926,0.001540,198.000,49.5000,200.000,1
40.984,3,10,13,20,244.000,12.000,0.000,0,0.000,-6.266,-6.266,-0.151062,-0.150260,-0.000401,12.000,3.0000,200.000,1
40.990,5,12,16,23,190.000,66.000,0.000,0,0.000,45.819,45.819,-0.144462,-0.150326,0.002932,66.000,16.5000,200.333,1
40.996,3,10,31,38,240.000,16.000,0.000,0,0.000,6.799,6.799,-0.150064,-0.150935,0.000435,16.000,4.0000,244.464,0
41.001,3,10,13,20,72.000,184.000,0.000,0,0.000,9.725,9.725,-0.149662,-0.150907,0.000622,184.000,46.0000,200.000,1
41.014,1,8,11,18,222.000,34.000,0.000,0,0.000,28.044,28.044,-0.146908,-0.150497,0.001795,34.000,8.5000,200.000,1
41.019,2,9,12,19,56.000,200.000,0.000,0,0.000,-12.068,-12.068,-0.150253,-0.148709,-0.000772,200.000,50.0000,200.000,1
41.025,4,11,14,21,144.000,112.000,0.000,0,0.000,101.607,101.607,-0.141267,-0.154273,0.006503,112.000,28.0000,200.000,1
41.047,0,7,9,16,176.000,80.000,0.000,0,0.000,-3.978,-3.978,-0.150778,-0.150269,-0.000255,80.000,20.0000,200.000,1
41.053,4,11,14,21,222.000,34.000,0.000,0,0.000,31.758,31.758,-0.147907,-0.151972,0.002032,34.000,8.5000,200.000,1
41.070,14,21,42,49,2.000,254.000,0.000,0,0.000,-1.749,-1.749,-0.151524,-0.151300,-0.000112,254.000,63.5000,241.125,0
41.081,15,22,25,32,112.000,144.000,0.000,0,0.000,-13.227,-13.227,-0.151237,-0.149544,-0.000847,144.000,36.0000,200.000,1
41.093,11,18,21,28,22.000,234.000,0.000,0,0.000,-1.706,-1.706,-0.150750,-0.150532,-0.000109,234.000,58.5000,200.000,1
41.117,5,12,15,22,248.000,8.000,0.000,0,0.000,6.125,6.125,-0.151544,-0.152328,0.000392,8.000,2.0000,200.000,1
41.123,3,10,13,20,68.000,188.000,0.000,0,0.000,-1.368,-1.368,-0.150727,-0.150552,-0.000088,188.000,47.0000,200.000,1
41.129,9,16,19,26,172.000,84.000,0.000,0,0.000,-23.926,-23.926,-0.148976,-0.145914,-0.001531,84.000,21.0000,200.000,1
41.147,2,9,13,20,156.000,100.000,0.000,0,0.000,-4.957,-4.957,-0.150812,-0.150178,-0.000317,100.000,25.0000,200.000,1
41.153,18,25,28,35,10.000,246.000,0.000,0,0.000,-13.997,-13.997,-0.151991,-0.150200,-0.000896,246.000,61.5000,200.000,1
41.159,0,7,10,17,58.000,198.000,0.000,0,0.000,-11.641,-11.641,-0.151770,-0.150280,-0.000745,198.000,49.5000,200.000,1
41.188,4,11,14,21,34.000,222.000,0.000,0,0.000,-2.288,-2.288,-0.150605,-0.150312,-0.000146,222.000,55.5000,200.000,1
41.195,1,8,11,18,56.000,200.000,0.000,0,0.000,5.802,5.802,-0.150173,-0.150916,0.000371,200.000,50.0000,199.500,1
41.214,2,9,29,36,168.000,88.000,0.000,0,0.000,-72.267,-72.267,-0.148110,-0.138860,-0.004625,88.000,22.0000,234.160,0
41.245,3,10,13,20,253.000,2.000,-0.500,1,-15625.000,3.019,-15621.981,-0.149789,-0.150176,0.000193,2.500,0.6250,201.000,1
41.251,3,10,14,21,56.000,200.000,0.000,0,0.000,-26.362,-26.362,-0.150715,-0.147341,-0.001687,200.000,50.0000,213.554,0
41.263,16,23,44,51,84.000,173.000,0.500,1,15625.000,-6.436,15618.564,-0.151144,-0.150320,-0.000412,172.500,43.1250,236.256,0
41.275,4,11,14,21,225.000,30.000,-0.500,1,-15625.000,2.749,-15622.251,-0.146603,-0.146955,0.000176,30.500,7.6250,200.500,1
41.321,4,11,14,21,253.000,2.000,-0.500,1,-15625.000,6.804,-15618.196,-0.150686,-0.151557,0.000435,2.500,0.6250,200.000,1
41.328,8,15,18,25,35.000,221.000,0.000,0,0.000,-4.182,-4.182,-0.150281,-0.149746,-0.000268,221.000,55.2500,200.000,1
41.335,15,22,25,32,235.000,21.000,0.000,0,0.000,-4.268,-4.268,-0.149546,-0.149000,-0.000273,21.000,5.2500,200.000,1
41.341,0,7,10,17,157.000,99.000,0.000,0,0.000,107.608,107.608,-0.140227,-0.154001,0.006887,99.000,24.7500,199.500,1
41.366,0,7,9,16,1.000,255.000,0.000,0,0.000,-9.643,-9.643,-0.150828,-0.149593,-0.000617,255.000,63.7500,200.000,1
41.378,0,7,10,17,123.000,133.000,0.000,0,0.000,11.608,11.608,-0.149602,-0.151087,0.000743,133.000,33.2500,200.000,1
41.401,4,11,14,21,157.000,99.000,0.000,0,0.000,45.717,45.717,-0.144934,-0.150785,0.002926,99.000,24.7500,200.000,1
41.407,3,10,13,20,189.000,67.000,0.000,0,0.000,20.521,20.521,-0.147239,-0.149866,0.001313,67.000,16.7500,200.000,1
41.418,3,10,13,20,139.000,117.000,0.000,0,0.000,30.611,30.611,-0.145610,-0.149528,0.001959,117.000,29.2500,200.000,1
41.441,6,13,16,23,91.000,165.000,0.000,0,0.000,-6.621,-6.621,-0.151198,-0.150351,-0.000424,165.000,41.2500,200.000,1
41.465,0,7,9,16,103.000,153.000,0.000,0,0.000,22.133,22.133,-0.148223,-0.151056,0.001417,153.000,38.2500,200.000,1
41.470,0,7,28,35,255.000,1.000,0.000,0,0.000,-5.423,-5.423,-0.150918,-0.150224,-0.000347,1.000,0.2500,235.942,0
41.487,2,9,12,19,39.000,217.000,0.000,0,0.000,7.512,7.512,-0.149678,-0.150639,0.000481,217.000,54.2500,200.000,1
41.493,4,11,14,21,87.000,169.000,0.000,0,0.000,25.912,25.912,-0.150707,-0.154024,0.001658,169.000,42.2500,200.000,1
41.527,14,21,25,32,169.000,87.000,0.000,0,0.000,-23.486,-23.486,-0.152711,-0.149705,-0.001503,87.000,21.7500,199.667,1
41.533,0,7,9,16,67.000,189.000,0.000,0,0.000,-18.376,-18.376,-0.152609,-0.150256,-0.001176,189.000,47.2500,200.000,1
41.581,2,9,11,18,195.000,61.000,0.000,0,0.000,-53.181,-53.181,-0.149970,-0.143163,-0.003404,61.000,15.2500,200.000,1
41.588,5,12,15,22,4.000,251.000,-0.500,1,-15625.000,8.962,-15616.038,-0.149309,-0.150456,0.000574,251.500,62.8750,201.000,1
41.594,5,12,32,39,199.000,57.000,0.000,0,0.000,-63.652,-63.652,-0.150514,-0.142367,-0.004074,57.000,14.2500,215.925,0
41.599,10,17,20,27,113.000,144.000,0.500,1,0.000,9.836,9.836,-0.150572,-0.151831,0.000630,143.500,35.8750,199.500,1
41.605,12,19,22,29,30.000,225.000,-0.500,1,-15625.000,9.688,-15615.312,-0.150469,-0.151709,0.000620,225.500,56.3750,200.000,1
41.611,3,10,13,20,222.000,33.000,-0.500,1,0.000,-0.588,-0.588,-0.147629,-0.147554,-0.000038,33.500,8.3750,200.500,1
41.617,3,10,13,20,145.000,112.000,0.500,1,15625.000,-4.378,15620.622,-0.151149,-0.150589,-0.000280,111.500,27.8750,199.500,1
41.698,0,7,10,17,242.000,14.000,0.000,0,0.000,1.057,1.057,-0.150120,-0.150255,0.000068,14.000,3.5000,200.000,1
41.712,5,12,16,23,118.000,138.000,0.000,0,0.000,68.034,68.034,-0.140529,-0.149238,0.004354,138.000,34.5000,217.120,0
41.732,2,9,12,19,36.000,220.000,0.000,0,0.000,5.984,5.984,-0.150686,-0.151451,0.000383,220.000,55.0000,200.000,1
41.750,2,9,12,19,154.000,102.000,0.000,0,0.000,51.004,51.004,-0.144456,-0.150985,0.003264,102.000,25.5000,200.000,1
41.759,0,7,10,17,172.000,84.000,0.000,0,0.000,37.970,37.970,-0.144820,-0.149680,0.002430,84.000,21.0000,200.000,1
41.766,6,13,16,23,66.000,190.000,0.000,0,0.000,-3.059,-3.059,-0.151170,-0.150779,-0.000196,190.000,47.5000,200.000,1
41.774,0,7,10,17,172.000,84.000,0.000,0,0.000,-44.801,-44.801,-0.154333,-0.148599,-0.002867,84.000,21.0000,200.500,1
41.806,7,14,17,24,36.000,220.000,0.000,0,0.000,-11.747,-11.747,-0.151298,-0.149795,-0.000752,220.000,55.0000,200.000,1
41.837,5,12,15,22,116.000,140.000,0.000,0,0.000,3.149,3.149,-0.150217,-0.150620,0.000202,140.000,35.0000,200.000,1
41.884,4,11,14,21,186.000,70.000,0.000,0,0.000,-77.917,-77.917,-0.153362,-0.143389,-0.004987,70.000,17.5000,200.000,1
41.890,3,10,13,20,224.000,32.000,0.000,0,0.000,-32.257,-32.257,-0.151999,-0.147870,-0.002064,32.000,8.0000,200.000,1
41.906,5,12,15,22,66.000,190.000,0.000,0,0.000,5.844,5.844,-0.151073,-0.151821,0.000374,190.000,47.5000,199.500,1
41.914,0,7,10,17,68.000,188.000,0.000,0,0.000,12.311,12.311,-0.149394,-0.150970,0.000788,188.000,47.0000,199.000,1
41.928,0,7,9,16,152.000,104.000,0.000,0,0.000,-93.795,-93.795,-0.149960,-0.137954,-0.006003,104.000,26.0000,200.000,1
41.950,0,7,10,17,62.000,194.000,0.000,0,0.000,-1.605,-1.605,-0.151017,-0.150812,-0.000103,194.000,48.5000,199.000,1
41.965,13,20,41,48,174.000,83.000,0.500,1,0.000,23.770,23.770,-0.146924,-0.149966,0.001521,82.500,20.6250,218.572,0
42.028,4,11,14,21,227.000,29.000,0.000,0,0.000,37.200,37.200,-0.145676,-0.150437,0.002381,29.000,7.2500,200.000,1
42.034,0,7,9,16,229.000,27.000,0.000,0,0.000,0.581,0.581,-0.150950,-0.151024,0.000037,27.000,6.7500,200.000,1
42.052,0,7,9,16,165.000,91.000,0.000,0,0.000,1.729,1.729,-0.151339,-0.151560,0.000111,91.000,22.7500,200.000,1
42.071,6,13,16,23,231.000,25.000,0.000,0,0.000,23.969,23.969,-0.148911,-0.151979,0.001534,25.000,6.2500,200.000,1
42.082,0,7,10,17,89.000,167.000,0.000,0,0.000,-10.504,-10.504,-0.150155,-0.148811,-0.000672,167.000,41.7500,200.000,1
42.089,0,7,9,16,153.000,103.000,0.000,0,0.000,-14.948,-14.948,-0.151490,-0.149577,-0.000957,103.000,25.7500,200.000,1
42.102,0,7,10,17,39.000,217.000,0.000,0,0.000,-3.412,-3.412,-0.150244,-0.149807,-0.000218,217.000,54.2500,200.000,1
42.140,4,11,14,21,199.000,57.000,0.000,0,0.000,-20.826,-20.826,-0.149397,-0.146731,-0.001333,57.000,14.2500,200.000,1
42.152,7,14,17,24,119.000,137.000,0.000,0,0.000,1.277,1.277,-0.150081,-0.150245,0.000082,137.000,34.2500,200.000,1
42.159,1,8,29,36,191.000,65.000,0.000,0,0.000,-22.576,-22.576,-0.149253,-0.146363,-0.001445,65.000,16.2500,245.940,0
42.165,15,22,25,32,181.000,75.000,0.000,0,0.000,-52.049,-52.049,-0.151992,-0.145330,-0.003331,75.000,18.7500,200.000,1
42.180,0,7,9,16,89.000,167.000,0.000,0,0.000,8.222,8.222,-0.150008,-0.151060,0.000526,167.000,41.7500,200.000,1
42.194,25,32,35,42,19.000,237.000,0.000,0,0.000,-0.104,-0.104,-0.150029,-0.150016,-0.000007,237.000,59.2500,200.000,1
42.210,4,11,14,21,221.000,35.000,0.000,0,0.000,-34.917,-34.917,-0.151358,-0.146889,-0.002235,35.000,8.7500,200.000,1
42.229,6,13,16,23,241.000,15.000,0.000,0,0.000,-9.180,-9.180,-0.149845,-0.148670,-0.000588,15.000,3.7500,200.000,1
42.238,20,27,30,37,233.000,23.000,0.000,0,0.000,-33.213,-33.213,-0.152244,-0.147993,-0.002126,23.000,5.7500,200.000,1
42.252,4,11,14,21,187.000,69.000,0.000,0,0.000,-74.595,-74.595,-0.153217,-0.143669,-0.004774,69.000,17.2500,200.000,1
42.271,8,15,18,25,79.000,177.000,0.000,0,0.000,-5.810,-5.810,-0.150114,-0.149370,-0.000372,177.000,44.2500,199.000,1
42.277,3,10,13,20,250.000,5.000,-0.500,1,-15625.000,8.603,-15616.397,-0.149796,-0.150897,0.000551,5.500,1.3750,201.000,1
42.292,0,7,9,16,252.000,3.000,-0.500,1,0.000,-7.338,-7.338,-0.151498,-0.150559,-0.000470,3.500,0.8750,201.000,1
42.301,13,20,23,30,28.000,227.000,-0.500,1,-15625.000,2.135,-15622.865,-0.150469,-0.150742,0.000137,227.500,56.8750,200.000,1
42.318,2,9,12,19,111.000,146.000,0.500,1,15625.000,-11.973,15613.027,-0.151834,-0.150302,-0.000766,145.500,36.3750,199.000,1
42.335,3,10,12,19,139.000,118.000,0.500,1,0.000,53.591,53.591,-0.150281,-0.157140,0.003430,117.500,29.3750,199.000,1
42.348,6,13,16,23,70.000,186.000,0.000,0,0.000,-20.343,-20.343,-0.153215,-0.150611,-0.001302,186.000,46.5000,200.000,1
42.362,5,12,15,22,54.000,202.000,0.000,0,0.000,6.146,6.146,-0.149438,-0.150225,0.000393,202.000,50.5000,200.000,1
42.378,2,9,12,19,158.000,98.000,0.000,0,0.000,102.723,102.723,-0.140328,-0.153476,0.006574,98.000,24.5000,200.000,1
42.414,6,13,16,23,108.000,148.000,0.000,0,0.000,2.908,2.908,-0.150253,-0.150625,0.000186,148.000,37.0000,200.000,1
42.420,5,12,15,22,146.000,110.000,0.000,0,0.000,59.931,59.931,-0.143297,-0.150968,0.003836,110.000,27.5000,200.000,1
42.433,6,13,16,23,248.000,8.000,0.000,0,0.000,43.739,43.739,-0.144665,-0.150263,0.002799,8.000,2.0000,200.000,1
42.440,4,11,15,22,116.000,140.000,0.000,0,0.000,50.124,50.124,-0.144605,-0.151021,0.003208,140.000,35.0000,217.120,0
42.471,3,10,13,20,172.000,84.000,0.000,0,0.000,-9.064,-9.064,-0.148025,-0.146864,-0.000580,84.000,21.0000,200.000,1
42.477,0,7,10,17,132.000,124.000,0.000,0,0.000,4.551,4.551,-0.150354,-0.150936,0.000291,124.000,31.0000,200.000,1
42.489,11,18,21,28,218.000,38.000,0.000,0,0.000,-5.458,-5.458,-0.148266,-0.147568,-0.000349,38.000,9.5000,200.000,1
42.496,0,7,9,16,36.000,220.000,0.000,0,0.000,31.368,31.368,-0.148510,-0.152525,0.002008,220.000,55.0000,200.000,1
42.521,12,19,22,29,64.000,192.000,0.000,0,0.000,-2.641,-2.641,-0.150467,-0.150129,-0.000169,192.000,48.0000,200.000,1
42.528,2,9,12,19,64.000,192.000,0.000,0,0.000,-9.166,-9.166,-0.150960,-0.149787,-0.000587,192.000,48.0000,200.000,1
42.554,9,16,19,26,116.000,140.000,0.000,0,0.000,-1.085,-1.085,-0.149638,-0.149499,-0.000069,140.000,35.0000,200.000,1
42.566,3,10,31,38,74.000,182.000,0.000,0,0.000,2.328,2.328,-0.150978,-0.151276,0.000149,182.000,45.5000,252.354,0
42.590,5,12,15,22,122.000,134.000,0.000,0,0.000,-0.695,-0.695,-0.151199,-0.151110,-0.000044,134.000,33.5000,199.500,1
42.616,1,8,11,18,251.000,4.000,-0.500,1,-15625.000,11.408,-15613.592,-0.151050,-0.152510,0.000730,4.500,1.1250,201.000,1
42.622,13,20,23,30,90.000,167.000,0.500,1,0.000,1.374,1.374,-0.150923,-0.151098,0.000088,166.500,41.6250,199.000,1
42.629,1,8,47,54,134.000,123.000,0.500,1,0.000,6.374,6.374,-0.150034,-0.150850,0.000408,122.500,30.6250,243.310,0
42.657,1,8,30,37,197.000,59.000,0.000,0,0.000,69.710,69.710,-0.142104,-0.151026,0.004461,59.000,14.7500,224.701,0
42.663,3,10,14,21,207.000,49.000,0.000,0,0.000,24.112,24.112,-0.146321,-0.149408,0.001543,49.000,12.2500,200.667,1
42.670,23,30,34,41,185.000,71.000,0.000,0,0.000,44.852,44.852,-0.141500,-0.147241,0.002871,71.000,17.7500,200.667,1
42.683,3,10,14,21,167.000,89.000,0.000,0,0.000,99.775,99.775,-0.137990,-0.150762,0.006386,89.000,22.2500,199.667,1
42.700,4,11,14,21,255.000,1.000,0.000,0,0.000,5.339,5.339,-0.150061,-0.150744,0.000342,1.000,0.2500,200.000,1
42.706,0,7,9,16,113.000,143.000,0.000,0,0.000,91.604,91.604,-0.138602,-0.150328,0.005863,143.000,35.7500,200.000,1
42.757,0,7,10,17,3.000,253.000,0.000,0,0.000,-4.142,-4.142,-0.150382,-0.149852,-0.000265,253.000,63.2500,200.000,1
42.763,1,8,11,18,103.000,153.000,0.000,0,0.000,-3.172,-3.172,-0.150349,-0.149942,-0.000203,153.000,38.2500,200.000,1
42.768,1,8,11,18,83.000,173.000,0.000,0,0.000,-20.080,-20.080,-0.150859,-0.148289,-0.001285,173.000,43.2500,200.000,1
42.780,4,11,15,22,203.000,53.000,0.000,0,0.000,29.602,29.602,-0.145884,-0.149673,0.001894,53.000,13.2500,199.667,1
42.785,4,11,14,21,11.000,245.000,0.000,0,0.000,15.845,15.845,-0.149974,-0.152002,0.001014,245.000,61.2500,200.000,1
42.791,7,14,17,24,207.000,49.000,0.000,0,0.000,6.041,6.041,-0.149320,-0.150093,0.000387,49.000,12.2500,200.000,1
42.802,5,12,15,22,137.000,119.000,0.000,0,0.000,24.491,24.491,-0.146025,-0.149160,0.001567,119.000,29.7500,200.000,1
42.819,0,7,9,16,81.000,175.000,0.000,0,0.000,-0.320,-0.320,-0.149897,-0.149856,-0.000020,175.000,43.7500,200.000,1
42.824,3,10,13,20,91.000,165.000,0.000,0,0.000,-3.683,-3.683,-0.150427,-0.149956,-0.000236,165.000,41.2500,200.000,1
42.862,1,8,11,18,9.000,247.000,0.000,0,0.000,-0.825,-0.825,-0.149849,-0.149743,-0.000053,247.000,61.7500,200.000,1
42.870,4,11,14,21,67.000,189.000,0.000,0,0.000,14.007,14.007,-0.149862,-0.151655,0.000896,189.000,47.2500,200.000,1
42.896,4,11,14,21,229.000,27.000,0.000,0,0.000,-10.124,-10.124,-0.150677,-0.149381,-0.000648,27.000,6.7500,200.000,1
42.908,0,7,10,17,55.000,201.000,0.000,0,0.000,1.236,1.236,-0.150400,-0.150558,0.000079,201.000,50.2500,200.000,1
42.914,5,12,15,22,69.000,187.000,0.000,0,0.000,-6.778,-6.778,-0.150982,-0.150115,-0.000434,187.000,46.7500,199.500,1
42.921,4,11,14,21,151.000,105.000,0.000,0,0.000,-80.112,-80.112,-0.152864,-0.142610,-0.005127,105.000,26.2500,200.000,1
42.932,5,12,15,22,205.000,51.000,0.000,0,0.000,-76.086,-76.086,-0.154243,-0.144504,-0.004870,51.000,12.7500,200.000,1
42.945,0,7,10,17,129.000,127.000,0.000,0,0.000,4.402,4.402,-0.150007,-0.150570,0.000282,127.000,31.7500,199.500,1
42.957,0,7,9,16,22.000,233.000,-0.500,1,-15625.000,20.826,-15604.174,-0.148692,-0.151357,0.001333,233.500,58.3750,201.000,1
42.964,1,8,29,36,165.000,92.000,0.500,1,15625.000,-3.368,15621.632,-0.150975,-0.150544,-0.000216,91.500,22.8750,224.920,0
42.982,6,13,16,23,40.000,215.000,-0.500,1,0.000,-5.841,-5.841,-0.150518,-0.149770,-0.000374,215.500,53.8750,200.000,1
43.012,4,11,14,21,76.000,180.000,0.000,0,0.000,-11.135,-11.135,-0.151498,-0.150073,-0.000713,180.000,45.0000,200.000,1
43.019,2,9,13,20,208.000,48.000,0.000,0,0.000,45.085,45.085,-0.144802,-0.150572,0.002885,48.000,12.0000,200.333,1
43.041,5,12,15,22,214.000,42.000,0.000,0,0.000,62.944,62.944,-0.144987,-0.153043,0.004028,42.000,10.5000,200.000,1
43.053,6,13,16,23,108.000,148.000,0.000,0,0.000,7.063,7.063,-0.150610,-0.151514,0.000452,148.000,37.0000,200.000,1
43.086,4,11,14,21,44.000,212.000,0.000,0,0.000,1.263,1.263,-0.149872,-0.150034,0.000081,212.000,53.0000,200.000,1
43.109,0,7,10,17,102.000,154.000,0.000,0,0.000,-5.675,-5.675,-0.150872,-0.150145,-0.000363,154.000,38.5000,200.000,1
43.115,1,8,11,18,8.000,248.000,0.000,0,0.000,-0.893,-0.893,-0.150124,-0.150010,-0.000057,248.000,62.0000,200.000,1
43.166,0,7,10,17,4.000,252.000,0.000,0,0.000,1.974,1.974,-0.150427,-0.150680,0.000126,252.000,63.0000,200.000,1
43.196,6,13,16,23,160.000,96.000,0.000,0,0.000,-20.518,-20.518,-0.149159,-0.146533,-0.001313,96.000,24.0000,200.000,1
43.201,6,13,16,23,46.000,210.000,0.000,0,0.000,-0.698,-0.698,-0.150763,-0.150673,-0.000045,210.000,52.5000,200.000,1
43.207,6,13,17,24,222.000,34.000,0.000,0,0.000,-17.558,-17.558,-0.151728,-0.149480,-0.001124,34.000,8.5000,182.880,0
43.225,6,13,16,23,218.000,38.000,0.000,0,0.000,-29.309,-29.309,-0.151061,-0.147309,-0.001876,38.000,9.5000,200.000,1
43.232,9,16,19,26,240.000,16.000,0.000,0,0.000,-18.051,-18.051,-0.151359,-0.149049,-0.001155,16.000,4.0000,200.000,1
43.238,7,14,17,24,186.000,70.000,0.000,0,0.000,91.328,91.328,-0.140202,-0.151892,0.005845,70.000,17.5000,200.500,1
